cluster_id,street_name,total_volume,num_points,center_lat,center_lon,vehicles_hour,vehicles_week,tomtom_response,free_flow_speed,weight,supercluster_id,cost,total_weight
142,Calle Chiapas,0.0934345996889221,3,19.41246425138932,-99.16216080979888,2304,193536,"{""frc"": ""FRC4"", ""currentSpeed"": 16, ""freeFlowSpeed"": 25, ""currentTravelTime"": 446, ""freeFlowTravelTime"": 285, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.40140892133824, ""longitude"": -99.15986455026079}, {""latitude"": 19.40148402767989, ""longitude"": -99.15986186805178}, {""latitude"": 19.401512172784244, ""longitude"": -99.15986186805178}, {""latitude"": 19.40158593507118, ""longitude"": -99.15986455026079}, {""latitude"": 19.401647601266077, ""longitude"": -99.15986857357431}, {""latitude"": 19.401702626466403, ""longitude"": -99.15987796130588}, {""latitude"": 19.401773700655998, ""longitude"": -99.15989807787349}, {""latitude"": 19.40193600900579, ""longitude"": -99.15995708647182}, {""latitude"": 19.402210897156817, ""longitude"": -99.16005632820541}, {""latitude"": 19.40263338755956, ""longitude"": -99.16020921411929}, {""latitude"": 19.402661532465057, ""longitude"": -99.16021860185084}, {""latitude"": 19.402792927998846, ""longitude"": -99.16026688161313}, {""latitude"": 19.40284929680843, ""longitude"": -99.16028699818074}, {""latitude"": 19.40291633850883, ""longitude"": -99.16031113806189}, {""latitude"": 19.40294313936956, ""longitude"": -99.16032052579344}, {""latitude"": 19.40296859623021, ""longitude"": -99.16032991352499}, {""latitude"": 19.40298875616359, ""longitude"": -99.16033796015203}, {""latitude"": 19.403034372944873, ""longitude"": -99.16035137119711}, {""latitude"": 19.40310544655264, ""longitude"": -99.16037416997374}, {""latitude"": 19.40313762335923, ""longitude"": -99.1603862399143}, {""latitude"": 19.403240873708004, ""longitude"": -99.160419767527}, {""latitude"": 19.4036512655262, ""longitude"": -99.16052973809664}, {""latitude"": 19.40426546779822, ""longitude"": -99.16067591848798}, {""latitude"": 19.404631584692325, ""longitude"": -99.16076174917649}, {""latitude"": 19.405259223030463, ""longitude"": -99.16092134061292}, {""latitude"": 19.405657513995973, ""longitude"": -99.16102058234648}, {""latitude"": 19.40627716362254, ""longitude"": -99.1611788326784}, {""latitude"": 19.40728561106762, ""longitude"": -99.16144571247544}, {""latitude"": 19.40753645705028, ""longitude"": -99.16151142659632}, {""latitude"": 19.40777781589879, ""longitude"": -99.1615771407172}, {""latitude"": 19.40827539504759, ""longitude"": -99.16170856895896}, {""latitude"": 19.40880775719845, ""longitude"": -99.16184938493228}, {""latitude"": 19.409298613479393, ""longitude"": -99.16197813096503}, {""latitude"": 19.40937371617793, ""longitude"": -99.16199824753264}, {""latitude"": 19.40980290767091, ""longitude"": -99.1621122414158}, {""latitude"": 19.410312496983437, ""longitude"": -99.16224769297108}, {""latitude"": 19.410661208203607, ""longitude"": -99.16234022918212}, {""latitude"": 19.410887858237526, ""longitude"": -99.16240057888496}, {""latitude"": 19.411243208805672, ""longitude"": -99.16249445620052}, {""latitude"": 19.41131167002726, ""longitude"": -99.16251323166362}, {""latitude"": 19.411967425879787, ""longitude"": -99.16269562187667}, {""latitude"": 19.412173994354667, ""longitude"": -99.16274256053444}, {""latitude"": 19.412308070040197, ""longitude"": -99.16277742925165}, {""latitude"": 19.41272381463812, ""longitude"": -99.16288471761227}, {""latitude"": 19.413163669526217, ""longitude"": -99.1629946881819}, {""latitude"": 19.413407786894506, ""longitude"": -99.16305772009378}, {""latitude"": 19.414039423073074, ""longitude"": -99.16321328821667}, {""latitude"": 19.414251364525054, ""longitude"": -99.16326425018796}, {""latitude"": 19.41496750482087, ""longitude"": -99.16347212138666}, {""latitude"": 19.415057308702025, ""longitude"": -99.16351906004444}, {""latitude"": 19.415880798492687, ""longitude"": -99.1637215668251}, {""latitude"": 19.41598538463873, ""longitude"": -99.16375107112428}, {""latitude"": 19.416650607869887, ""longitude"": -99.16393212023283}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417519623255323, ""longitude"": -99.16416010799914}, {""latitude"": 19.417841441564676, ""longitude"": -99.16425264421018}, {""latitude"": 19.417915196444874, ""longitude"": -99.16427141967328}, {""latitude"": 19.41798365485676, ""longitude"": -99.16429019513639}, {""latitude"": 19.418221045639118, ""longitude"": -99.16435188594376}, {""latitude"": 19.418512032668616, ""longitude"": -99.16442296448267}, {""latitude"": 19.41870784190322, ""longitude"": -99.16448197308101}]}, ""@version"": ""4""}",25,452073.9671348807,41,5071.095553308727,1884903.1476866312
143,Calle Chiapas,0.0820246686556274,2,19.412817781044595,-99.16030485603528,2304,193536,"{""frc"": ""FRC4"", ""currentSpeed"": 16, ""freeFlowSpeed"": 25, ""currentTravelTime"": 183, ""freeFlowTravelTime"": 117, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41358613147592, ""longitude"": -99.16210687699777}, {""latitude"": 19.413603602277643, ""longitude"": -99.16201165857771}, {""latitude"": 19.413698782540205, ""longitude"": -99.16153154316393}, {""latitude"": 19.413827560398094, ""longitude"": -99.16090390625432}, {""latitude"": 19.413854359460665, ""longitude"": -99.16077247801255}, {""latitude"": 19.41399120062282, ""longitude"": -99.16010460796768}, {""latitude"": 19.414093100177105, ""longitude"": -99.1595547551195}, {""latitude"": 19.414239269403, ""longitude"": -99.15877020898246}, {""latitude"": 19.414248676720238, ""longitude"": -99.1587232703247}, {""latitude"": 19.414255396232225, ""longitude"": -99.15868840160749}, {""latitude"": 19.414418956973286, ""longitude"": -99.15797225180035}, {""latitude"": 19.414514215811437, ""longitude"": -99.15751627626771}, {""latitude"": 19.414608051641398, ""longitude"": -99.15710321607932}, {""latitude"": 19.41475287650605, ""longitude"": -99.15632805767383}, {""latitude"": 19.414990272006698, ""longitude"": -99.1551653200656}, {""latitude"": 19.415045292692618, ""longitude"": -99.15484613719276}, {""latitude"": 19.415059996493472, ""longitude"": -99.15473348441411}, {""latitude"": 19.41506671597191, ""longitude"": -99.15458730402277}, {""latitude"": 19.415062684284884, ""longitude"": -99.15453097763344}, {""latitude"": 19.415069403763205, ""longitude"": -99.15447599234862}]}, ""@version"": ""4""}",25,396868.1568233876,53,5385.089195072527,2360010.157039898
144,Calle Chiapas,0.0746249971228061,2,19.41310055457658,-99.1588005507204,3600,302400,"{""frc"": ""FRC4"", ""currentSpeed"": 25, ""freeFlowSpeed"": 25, ""currentTravelTime"": 117, ""freeFlowTravelTime"": 117, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41358613147592, ""longitude"": -99.16210687699777}, {""latitude"": 19.413603602277643, ""longitude"": -99.16201165857771}, {""latitude"": 19.413698782540205, ""longitude"": -99.16153154316393}, {""latitude"": 19.413827560398094, ""longitude"": -99.16090390625432}, {""latitude"": 19.413854359460665, ""longitude"": -99.16077247801255}, {""latitude"": 19.41399120062282, ""longitude"": -99.16010460796768}, {""latitude"": 19.414093100177105, ""longitude"": -99.1595547551195}, {""latitude"": 19.414239269403, ""longitude"": -99.15877020898246}, {""latitude"": 19.414248676720238, ""longitude"": -99.1587232703247}, {""latitude"": 19.414255396232225, ""longitude"": -99.15868840160749}, {""latitude"": 19.414418956973286, ""longitude"": -99.15797225180035}, {""latitude"": 19.414514215811437, ""longitude"": -99.15751627626771}, {""latitude"": 19.414608051641398, ""longitude"": -99.15710321607932}, {""latitude"": 19.41475287650605, ""longitude"": -99.15632805767383}, {""latitude"": 19.414990272006698, ""longitude"": -99.1551653200656}, {""latitude"": 19.415045292692618, ""longitude"": -99.15484613719276}, {""latitude"": 19.415059996493472, ""longitude"": -99.15473348441411}, {""latitude"": 19.41506671597191, ""longitude"": -99.15458730402277}, {""latitude"": 19.415062684284884, ""longitude"": -99.15453097763344}, {""latitude"": 19.415069403763205, ""longitude"": -99.15447599234862}]}, ""@version"": ""4""}",25,564164.9782484141,53,5385.089195072527,2360010.157039898
145,Calle Chiapas,0.1737992043646791,4,19.41375785455025,-99.1555306757037,2627,220668,"{""frc"": ""FRC3"", ""currentSpeed"": 18, ""freeFlowSpeed"": 37, ""currentTravelTime"": 34, ""freeFlowTravelTime"": 16, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.414483385156245, ""longitude"": -99.15464899483013}, {""latitude"": 19.414063613346052, ""longitude"": -99.15467715802478}, {""latitude"": 19.41388250242428, ""longitude"": -99.1546945923834}, {""latitude"": 19.413732301157612, ""longitude"": -99.15471605005551}, {""latitude"": 19.413642496544483, ""longitude"": -99.15472275557805}, {""latitude"": 19.413163669526217, ""longitude"": -99.15474421325017}, {""latitude"": 19.41291828693168, ""longitude"": -99.15477237644484}]}, ""@version"": ""4""}",37,1419021.144663565,19,5406.577525508303,2904318.7043787944
146,Calle Chihuahua,0.0557957847572188,2,19.416919991860787,-99.16252656462272,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 19, ""freeFlowSpeed"": 19, ""currentTravelTime"": 214, ""freeFlowTravelTime"": 214, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41719234974489, ""longitude"": -99.16479713264033}, {""latitude"": 19.41730231055579, ""longitude"": -99.16422716322454}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417655038406373, ""longitude"": -99.16251457276813}, {""latitude"": 19.41793132290939, ""longitude"": -99.16107020321327}, {""latitude"": 19.41819416824527, ""longitude"": -99.15975323858666}, {""latitude"": 19.418223654327115, ""longitude"": -99.15964997353954}, {""latitude"": 19.418435590323643, ""longitude"": -99.15850467028993}, {""latitude"": 19.418672980445944, ""longitude"": -99.15730840506902}, {""latitude"": 19.41871590509636, ""longitude"": -99.15708578172072}, {""latitude"": 19.41885131925077, ""longitude"": -99.15632805767383}, {""latitude"": 19.418883492941614, ""longitude"": -99.15614969077431}, {""latitude"": 19.41890230703801, ""longitude"": -99.15604910793621}, {""latitude"": 19.41894388776424, ""longitude"": -99.15581843796089}, {""latitude"": 19.418974717573466, ""longitude"": -99.15566823425603}, {""latitude"": 19.418997484198016, ""longitude"": -99.15556496920892}, {""latitude"": 19.419029657859927, ""longitude"": -99.15540940108603}, {""latitude"": 19.41904578421389, ""longitude"": -99.1553356403381}, {""latitude"": 19.41908064559122, ""longitude"": -99.15517068448364}, {""latitude"": 19.419102147389385, ""longitude"": -99.15507144275007}, {""latitude"": 19.419123570133987, ""longitude"": -99.15496817770297}, {""latitude"": 19.419144992875726, ""longitude"": -99.15486491265587}, {""latitude"": 19.419216138492423, ""longitude"": -99.15450281443877}, {""latitude"": 19.41922412260967, ""longitude"": -99.15442503037733}, {""latitude"": 19.41920941918552, ""longitude"": -99.15435529294292}, {""latitude"": 19.419187917401526, ""longitude"": -99.15430433097163}, {""latitude"": 19.41914902446154, ""longitude"": -99.15424666347779}]}, ""@version"": ""4""}",19,480870.39135161455,39,4637.96411190382,1904663.2288763868
147,Calle Chihuahua,0.1272916384291958,3,19.417214334053693,-99.16101682451706,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 19, ""freeFlowSpeed"": 19, ""currentTravelTime"": 214, ""freeFlowTravelTime"": 214, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41719234974489, ""longitude"": -99.16479713264033}, {""latitude"": 19.41730231055579, ""longitude"": -99.16422716322454}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417655038406373, ""longitude"": -99.16251457276813}, {""latitude"": 19.41793132290939, ""longitude"": -99.16107020321327}, {""latitude"": 19.41819416824527, ""longitude"": -99.15975323858666}, {""latitude"": 19.418223654327115, ""longitude"": -99.15964997353954}, {""latitude"": 19.418435590323643, ""longitude"": -99.15850467028993}, {""latitude"": 19.418672980445944, ""longitude"": -99.15730840506902}, {""latitude"": 19.41871590509636, ""longitude"": -99.15708578172072}, {""latitude"": 19.41885131925077, ""longitude"": -99.15632805767383}, {""latitude"": 19.418883492941614, ""longitude"": -99.15614969077431}, {""latitude"": 19.41890230703801, ""longitude"": -99.15604910793621}, {""latitude"": 19.41894388776424, ""longitude"": -99.15581843796089}, {""latitude"": 19.418974717573466, ""longitude"": -99.15566823425603}, {""latitude"": 19.418997484198016, ""longitude"": -99.15556496920892}, {""latitude"": 19.419029657859927, ""longitude"": -99.15540940108603}, {""latitude"": 19.41904578421389, ""longitude"": -99.1553356403381}, {""latitude"": 19.41908064559122, ""longitude"": -99.15517068448364}, {""latitude"": 19.419102147389385, ""longitude"": -99.15507144275007}, {""latitude"": 19.419123570133987, ""longitude"": -99.15496817770297}, {""latitude"": 19.419144992875726, ""longitude"": -99.15486491265587}, {""latitude"": 19.419216138492423, ""longitude"": -99.15450281443877}, {""latitude"": 19.41922412260967, ""longitude"": -99.15442503037733}, {""latitude"": 19.41920941918552, ""longitude"": -99.15435529294292}, {""latitude"": 19.419187917401526, ""longitude"": -99.15430433097163}, {""latitude"": 19.41914902446154, ""longitude"": -99.15424666347779}]}, ""@version"": ""4""}",19,1097050.2566381812,63,5728.892477006377,3702472.9624972763
148,Calle Chihuahua,0.0418340955558703,1,19.41757959411008,-99.15921433961,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 19, ""freeFlowSpeed"": 19, ""currentTravelTime"": 214, ""freeFlowTravelTime"": 214, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41719234974489, ""longitude"": -99.16479713264033}, {""latitude"": 19.41730231055579, ""longitude"": -99.16422716322454}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417655038406373, ""longitude"": -99.16251457276813}, {""latitude"": 19.41793132290939, ""longitude"": -99.16107020321327}, {""latitude"": 19.41819416824527, ""longitude"": -99.15975323858666}, {""latitude"": 19.418223654327115, ""longitude"": -99.15964997353954}, {""latitude"": 19.418435590323643, ""longitude"": -99.15850467028993}, {""latitude"": 19.418672980445944, ""longitude"": -99.15730840506902}, {""latitude"": 19.41871590509636, ""longitude"": -99.15708578172072}, {""latitude"": 19.41885131925077, ""longitude"": -99.15632805767383}, {""latitude"": 19.418883492941614, ""longitude"": -99.15614969077431}, {""latitude"": 19.41890230703801, ""longitude"": -99.15604910793621}, {""latitude"": 19.41894388776424, ""longitude"": -99.15581843796089}, {""latitude"": 19.418974717573466, ""longitude"": -99.15566823425603}, {""latitude"": 19.418997484198016, ""longitude"": -99.15556496920892}, {""latitude"": 19.419029657859927, ""longitude"": -99.15540940108603}, {""latitude"": 19.41904578421389, ""longitude"": -99.1553356403381}, {""latitude"": 19.41908064559122, ""longitude"": -99.15517068448364}, {""latitude"": 19.419102147389385, ""longitude"": -99.15507144275007}, {""latitude"": 19.419123570133987, ""longitude"": -99.15496817770297}, {""latitude"": 19.419144992875726, ""longitude"": -99.15486491265587}, {""latitude"": 19.419216138492423, ""longitude"": -99.15450281443877}, {""latitude"": 19.41922412260967, ""longitude"": -99.15442503037733}, {""latitude"": 19.41920941918552, ""longitude"": -99.15435529294292}, {""latitude"": 19.419187917401526, ""longitude"": -99.15430433097163}, {""latitude"": 19.41914902446154, ""longitude"": -99.15424666347779}]}, ""@version"": ""4""}",19,360542.9691387126,64,4885.060311765783,2313820.2696321853
149,Calle Chihuahua,0.0809533873647875,2,19.417983072186185,-99.1571606405906,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 19, ""freeFlowSpeed"": 19, ""currentTravelTime"": 214, ""freeFlowTravelTime"": 214, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41719234974489, ""longitude"": -99.16479713264033}, {""latitude"": 19.41730231055579, ""longitude"": -99.16422716322454}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417655038406373, ""longitude"": -99.16251457276813}, {""latitude"": 19.41793132290939, ""longitude"": -99.16107020321327}, {""latitude"": 19.41819416824527, ""longitude"": -99.15975323858666}, {""latitude"": 19.418223654327115, ""longitude"": -99.15964997353954}, {""latitude"": 19.418435590323643, ""longitude"": -99.15850467028993}, {""latitude"": 19.418672980445944, ""longitude"": -99.15730840506902}, {""latitude"": 19.41871590509636, ""longitude"": -99.15708578172072}, {""latitude"": 19.41885131925077, ""longitude"": -99.15632805767383}, {""latitude"": 19.418883492941614, ""longitude"": -99.15614969077431}, {""latitude"": 19.41890230703801, ""longitude"": -99.15604910793621}, {""latitude"": 19.41894388776424, ""longitude"": -99.15581843796089}, {""latitude"": 19.418974717573466, ""longitude"": -99.15566823425603}, {""latitude"": 19.418997484198016, ""longitude"": -99.15556496920892}, {""latitude"": 19.419029657859927, ""longitude"": -99.15540940108603}, {""latitude"": 19.41904578421389, ""longitude"": -99.1553356403381}, {""latitude"": 19.41908064559122, ""longitude"": -99.15517068448364}, {""latitude"": 19.419102147389385, ""longitude"": -99.15507144275007}, {""latitude"": 19.419123570133987, ""longitude"": -99.15496817770297}, {""latitude"": 19.419144992875726, ""longitude"": -99.15486491265587}, {""latitude"": 19.419216138492423, ""longitude"": -99.15450281443877}, {""latitude"": 19.41922412260967, ""longitude"": -99.15442503037733}, {""latitude"": 19.41920941918552, ""longitude"": -99.15435529294292}, {""latitude"": 19.419187917401526, ""longitude"": -99.15430433097163}, {""latitude"": 19.41914902446154, ""longitude"": -99.15424666347779}]}, ""@version"": ""4""}",19,697688.6736646845,21,4974.285091636757,2890493.2635878734
150,Calle Chihuahua,0.040290275575593,1,19.418146309174755,-99.15633129781736,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 19, ""freeFlowSpeed"": 19, ""currentTravelTime"": 214, ""freeFlowTravelTime"": 214, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.41719234974489, ""longitude"": -99.16479713264033}, {""latitude"": 19.41730231055579, ""longitude"": -99.16422716322454}, {""latitude"": 19.417330531974095, ""longitude"": -99.16410244050532}, {""latitude"": 19.417655038406373, ""longitude"": -99.16251457276813}, {""latitude"": 19.41793132290939, ""longitude"": -99.16107020321327}, {""latitude"": 19.41819416824527, ""longitude"": -99.15975323858666}, {""latitude"": 19.418223654327115, ""longitude"": -99.15964997353954}, {""latitude"": 19.418435590323643, ""longitude"": -99.15850467028993}, {""latitude"": 19.418672980445944, ""longitude"": -99.15730840506902}, {""latitude"": 19.41871590509636, ""longitude"": -99.15708578172072}, {""latitude"": 19.41885131925077, ""longitude"": -99.15632805767383}, {""latitude"": 19.418883492941614, ""longitude"": -99.15614969077431}, {""latitude"": 19.41890230703801, ""longitude"": -99.15604910793621}, {""latitude"": 19.41894388776424, ""longitude"": -99.15581843796089}, {""latitude"": 19.418974717573466, ""longitude"": -99.15566823425603}, {""latitude"": 19.418997484198016, ""longitude"": -99.15556496920892}, {""latitude"": 19.419029657859927, ""longitude"": -99.15540940108603}, {""latitude"": 19.41904578421389, ""longitude"": -99.1553356403381}, {""latitude"": 19.41908064559122, ""longitude"": -99.15517068448364}, {""latitude"": 19.419102147389385, ""longitude"": -99.15507144275007}, {""latitude"": 19.419123570133987, ""longitude"": -99.15496817770297}, {""latitude"": 19.419144992875726, ""longitude"": -99.15486491265587}, {""latitude"": 19.419216138492423, ""longitude"": -99.15450281443877}, {""latitude"": 19.41922412260967, ""longitude"": -99.15442503037733}, {""latitude"": 19.41920941918552, ""longitude"": -99.15435529294292}, {""latitude"": 19.419187917401526, ""longitude"": -99.15430433097163}, {""latitude"": 19.41914902446154, ""longitude"": -99.15424666347779}]}, ""@version"": ""4""}",19,347237.7110206907,21,4974.285091636757,2890493.2635878734
151,Calle Chilpancingo,0.0322163252563249,1,19.40412447677881,-99.168772189448,2607,218988,"{""frc"": ""FRC1"", ""currentSpeed"": 7, ""freeFlowSpeed"": 29, ""currentTravelTime"": 141, ""freeFlowTravelTime"": 34, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.40355734431532, ""longitude"": -99.16920534315733}, {""latitude"": 19.403670002326944, ""longitude"": -99.16917315664915}, {""latitude"": 19.403818868899116, ""longitude"": -99.16912621799138}, {""latitude"": 19.40408711299463, ""longitude"": -99.16904038730287}, {""latitude"": 19.40462083283679, ""longitude"": -99.16885933819434}, {""latitude"": 19.40470668954611, ""longitude"": -99.16883385720868}, {""latitude"": 19.404843459348612, ""longitude"": -99.16878289523738}, {""latitude"": 19.405346423378834, ""longitude"": -99.16862062159194}, {""latitude"": 19.40547916071875, ""longitude"": -99.1685777062477}, {""latitude"": 19.40558106560721, ""longitude"": -99.16854417863502}, {""latitude"": 19.405925755059275, ""longitude"": -99.16842213812481}]}, ""@version"": ""4""}",29,204594.67042173023,25,5670.457355393562,5425594.812647127
152,Calle Chilpancingo,0.0858973996616055,2,19.402813835470013,-99.1684215952303,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 30, ""freeFlowSpeed"": 30, ""currentTravelTime"": 112, ""freeFlowTravelTime"": 112, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.403670002326944, ""longitude"": -99.16917315664915}, {""latitude"": 19.403643201585975, ""longitude"": -99.16903234067583}, {""latitude"": 19.403598928965895, ""longitude"": -99.16891164127013}, {""latitude"": 19.40355868830609, ""longitude"": -99.16884324494025}, {""latitude"": 19.403513150730163, ""longitude"": -99.16877484861034}, {""latitude"": 19.403466190091617, ""longitude"": -99.16872388663906}, {""latitude"": 19.403408477503778, ""longitude"": -99.16866621914521}, {""latitude"": 19.40329581931107, ""longitude"": -99.16858307066573}, {""latitude"": 19.403247593674834, ""longitude"": -99.16854954305305}, {""latitude"": 19.403191225003326, ""longitude"": -99.16852272096288}, {""latitude"": 19.403125527410563, ""longitude"": -99.16849858108175}, {""latitude"": 19.402991444154534, ""longitude"": -99.1684556657375}, {""latitude"": 19.40277150310259, ""longitude"": -99.1683859283031}, {""latitude"": 19.402487207901753, ""longitude"": -99.16831484976419}, {""latitude"": 19.402410758023052, ""longitude"": -99.16829607430108}, {""latitude"": 19.402143855165686, ""longitude"": -99.16823036018019}, {""latitude"": 19.401772356650454, ""longitude"": -99.16814184728268}, {""latitude"": 19.401121935734462, ""longitude"": -99.16798493805528}, {""latitude"": 19.400910056231073, ""longitude"": -99.16793531718848}, {""latitude"": 19.400573420243653, ""longitude"": -99.16784278097745}, {""latitude"": 19.400466136152968, ""longitude"": -99.16781327667829}, {""latitude"": 19.400416486601426, ""longitude"": -99.16779852452869}, {""latitude"": 19.400373557120286, ""longitude"": -99.16778511348362}, {""latitude"": 19.400271648969593, ""longitude"": -99.16775695028895}, {""latitude"": 19.400191165993995, ""longitude"": -99.16773281040781}, {""latitude"": 19.400102697922815, ""longitude"": -99.16770598831766}, {""latitude"": 19.399314151970948, ""longitude"": -99.16750884595501}, {""latitude"": 19.39900297016266, ""longitude"": -99.16743106189357}, {""latitude"": 19.398789743869614, ""longitude"": -99.1673680299817}, {""latitude"": 19.398695898912774, ""longitude"": -99.16732645574196}, {""latitude"": 19.398636840601306, ""longitude"": -99.16730499806984}, {""latitude"": 19.39859659871414, ""longitude"": -99.16728622260673}, {""latitude"": 19.39850947380844, ""longitude"": -99.16721380296332}, {""latitude"": 19.39841286156264, ""longitude"": -99.16710383239368}, {""latitude"": 19.398392780122972, ""longitude"": -99.16708103361704}, {""latitude"": 19.39835119414168, ""longitude"": -99.16703409495926}, {""latitude"": 19.398281462491337, ""longitude"": -99.16692546549415}, {""latitude"": 19.398172832854197, ""longitude"": -99.16672161760897}, {""latitude"": 19.397922051493325, ""longitude"": -99.16625357213576}, {""latitude"": 19.397867025014392, ""longitude"": -99.16614628377513}, {""latitude"": 19.397830815051154, ""longitude"": -99.16607654634073}, {""latitude"": 19.397757130122915, ""longitude"": -99.16594511809897}, {""latitude"": 19.39744997746069, ""longitude"": -99.16542611065447}, {""latitude"": 19.39732521876201, ""longitude"": -99.16516727748447}, {""latitude"": 19.397231372960512, ""longitude"": -99.1649822050624}, {""latitude"": 19.397187098595616, ""longitude"": -99.16487759891079}, {""latitude"": 19.397125430710126, ""longitude"": -99.16469118538421}]}, ""@version"": ""4""}",30,1168891.8145951277,25,5670.457355393562,5425594.812647127
153,Calle Chilpancingo,0.1900144397302645,5,19.4014508311174,-99.16810314450794,5400,453600,"{""frc"": ""FRC3"", ""currentSpeed"": 30, ""freeFlowSpeed"": 30, ""currentTravelTime"": 112, ""freeFlowTravelTime"": 112, ""confidence"": 1, ""roadClosure"": false, ""coordinates"": {""coordinate"": [{""latitude"": 19.403670002326944, ""longitude"": -99.16917315664915}, {""latitude"": 19.403643201585975, ""longitude"": -99.16903234067583}, {""latitude"": 19.403598928965895, ""longitude"": -99.16891164127013}, {""latitude"": 19.40355868830609, ""longitude"": -99.16884324494025}, {""latitude"": 19.403513150730163, ""longitude"": -99.16877484861034}, {""latitude"": 19.403466190091617, ""longitude"": -99.16872388663906}, {""latitude"": 19.403408477503778, ""longitude"": -99.16866621914521}, {""latitude"": 19.40329581931107, ""longitude"": -99.16858307066573}, {""latitude"": 19.403247593674834, ""longitude"": -99.16854954305305}, {""latitude"": 19.403191225003326, ""longitude"": -99.16852272096288}, {""latitude"": 19.403125527410563, ""longitude"": -99.16849858108175}, {""latitude"": 19.402991444154534, ""longitude"": -99.1684556657375}, {""latitude"": 19.40277150310259, ""longitude"": -99.1683859283031}, {""latitude"": 19.402487207901753, ""longitude"": -99.16831484976419}, {""latitude"": 19.402410758023052, ""longitude"": -99.16829607430108}, {""latitude"": 19.402143855165686, ""longitude"": -99.16823036018019}, {""latitude"": 19.401772356650454, ""longitude"": -99.16814184728268}, {""latitude"": 19.401121935734462, ""longitude"": -99.16798493805528}, {""latitude"": 19.400910056231073, ""longitude"": -99.16793531718848}, {""latitude"": 19.400573420243653, ""longitude"": -99.16784278097745}, {""latitude"": 19.400466136152968, ""longitude"": -99.16781327667829}, {""latitude"": 19.400416486601426, ""longitude"": -99.16779852452869}, {""latitude"": 19.400373557120286, ""longitude"": -99.16778511348362}, {""latitude"": 19.400271648969593, ""longitude"": -99.16775695028895}, {""latitude"": 19.400191165993995, ""longitude"": -99.16773281040781}, {""latitude"": 19.400102697922815, ""longitude"": -99.16770598831766}, {""latitude"": 19.399314151970948, ""longitude"": -99.16750884595501}, {""latitude"": 19.39900297016266, ""longitude"": -99.16743106189357}, {""latitude"": 19.398789743869614, ""longitude"": -99.1673680299817}, {""latitude"": 19.398695898912774, ""longitude"": -99.16732645574196}, {""latitude"": 19.398636840601306, ""longitude"": -99.16730499806984}, {""latitude"": 19.39859659871414, ""longitude"": -99.16728622260673}, {""latitude"": 19.39850947380844, ""longitude"": -99.16721380296332}, {""latitude"": 19.39841286156264, ""longitude"": -99.16710383239368}, {""latitude"": 19.398392780122972, ""longitude"": -99.16708103361704}, {""latitude"": 19.39835119414168, ""longitude"": -99.16703409495926}, {""latitude"": 19.398281462491337, ""longitude"": -99.16692546549415}, {""latitude"": 19.398172832854197, ""longitude"": -99.16672161760897}, {""latitude"": 19.397922051493325, ""longitude"": -99.16625357213576}, {""latitude"": 19.397867025014392, ""longitude"": -99.16614628377513}, {""latitude"": 19.397830815051154, ""longitude"": -99.16607654634073}, {""latitude"": 19.397757130122915, ""longitude"": -99.16594511809897}, {""latitude"": 19.39744997746069, ""longitude"": -99.16542611065447}, {""latitude"": 19.39732521876201, ""longitude"": -99.16516727748447}, {""latitude"": 19.397231372960512, ""longitude"": -99.1649822050624}, {""latitude"": 19.397187098595616, ""longitude"": -99.16487759891079}, {""latitude"": 19.397125430710126, ""longitude"": -99.16469118538421}]}, ""@version"": ""4""}",30,2585716.4958494394,65,5656.128187090268,4734482.272514025
