,latitude,longitude,street_name,Volume,volume,velocity,flow,repaired,discontent
39,19.42076558179136,-99.17513630495728,Avenida Chapultepec,0.0342013862031417,0.0342013862031417,17,302400,0,175822.48619311085
40,19.419008761125934,-99.1671554092524,Avenida Oaxaca,0.0236768431720396,0.0236768431720396,12,340200,1,96658.34456553447
41,19.41800086673844,-99.17172169629144,Avenida Sonora,0.0356418571475739,0.0356418571475739,17,223524,0,135435.77810992324
42,19.415365186128657,-99.16359381030152,Avenida Monterrey,0.0169684701992574,0.0169684701992574,9,226800,0,34636.04137072421
43,19.42141783416079,-99.17244913180328,,0.0496805388130608,0.0496805388130608,17,302400,0,255397.71393018297
44,19.412688291583777,-99.16308396822446,Calle José Alvarado,0.029041436504845,0.029041436504845,21,254016,0,154916.78023950887
45,19.41454733634073,-99.15475001334144,Calle Frontera,0.0401312911260038,0.0401312911260038,41,453600,0,746345.6998449683
46,19.40806829875371,-99.16291636909632,Calle Tlaxcala,0.0306627037203856,0.0306627037203856,20,625632,0,383671.3730798457
47,19.406957256336952,-99.15689814762798,Calle Toluca,0.0362911496848618,0.0362911496848618,13,184296,1,86948.07839017677
48,19.421083137962334,-99.1609464423016,Calle Plaza Río de Janeiro,0.0369885276016619,0.0369885276016619,17,700980,0,440779.7073296203
49,19.42428617656123,-99.15388094322138,Calle Puebla,0.0264489371459729,0.0264489371459729,21,366408,0,203513.1453974144
50,19.419972553384717,-99.15596709859555,Calle Tabasco,0.055284589723983,0.055284589723983,15,378000,0,313463.6237349836
51,19.40916057586284,-99.16278900396388,Calle Aguascalientes,0.0436340710601477,0.0436340710601477,21,254016,0,232758.79608270407
52,19.401584558636447,-99.16975735934192,Calle Nogales,0.0519089849533882,0.0519089849533882,10,533652,1,277013.3363834552
53,19.4040556052393,-99.16176718470057,Calle Bajío,0.0488062161235794,0.0488062161235794,25,453600,0,553462.4908413904
54,19.404076699150718,-99.16167096378926,Calle Torreón,0.0383470672748387,0.0383470672748387,25,453600,0,434855.7428966708
55,19.404145932123026,-99.15697755160856,,0.0505261927816474,0.0505261927816474,17,302400,0,259745.05185189293
56,19.414862872242036,-99.1645540891927,Calle Zacatecas,0.0217660094193906,0.0217660094193906,25,453600,0,246826.54681588942
57,19.413623171688084,-99.15853695787534,Calle Orizaba,0.0268735419267589,0.0268735419267589,16,201600,0,86683.29683895351
58,19.406761836355564,-99.1613354096359,Avenida Monterrey,0.0182540116004129,0.0182540116004129,9,226800,1,37260.08847876281
59,19.402309252849925,-99.16681608631175,Calle Tuxpan,0.0310592015180406,0.0310592015180406,25,453600,0,352211.3452145804
60,19.40431308607745,-99.16589716259848,Calle Tehuantepec,0.0328269177979091,0.0328269177979091,19,239400,0,149316.51829556932
61,19.407720211268945,-99.164687206348,Calle Tlaxcala,0.0294398609973355,0.0294398609973355,20,625632,0,368370.3823097001
62,19.40330537546809,-99.16930208286688,Avenida Insurgentes Sur,0.0456468511212894,0.0456468511212894,12,604800,1,331286.58669786993
63,19.42469544640944,-99.15851875770394,Avenida Chapultepec,0.0319497569707786,0.0319497569707786,17,302400,0,164247.3106353786
64,19.407035247535216,-99.165086509587,Calle Manzanillo,0.0297375924143621,0.0297375924143621,34,453600,1,458625.04525125807
65,19.41768132344369,-99.15963240332296,Calle Orizaba,0.0368831746550843,0.0368831746550843,16,201600,0,118970.36816743991
66,19.41824199420821,-99.1596911268098,Calle Orizaba,0.0245937117678141,0.0245937117678141,16,201600,0,79329.47667826117
67,19.421602406214205,-99.17142913415202,Avenida Chapultepec,0.0446089092159278,0.0446089092159278,17,302400,0,229325.48049724163
68,19.418661643548,-99.15980062494866,Calle Orizaba,0.0208135055348361,0.0208135055348361,16,201600,0,67136.04345316732
69,19.400925477247675,-99.16797443329368,,0.0589101253006237,0.0589101253006237,17,302400,0,302845.1721454463
70,19.40640958537557,-99.15872415010742,Avenida Baja California,0.0435341492979007,0.0435341492979007,30,453600,0,592412.7036458327
71,19.41172471368149,-99.15777046492282,Calle Antonio M. Anza,0.0269755691556163,0.0269755691556163,25,302400,1,203935.3028164592
72,19.407478462082626,-99.1552487262971,Calle Huatabampo,0.010080481974046,0.010080481974046,18,281568,0,51090.14067242732
73,19.41583850821565,-99.16537681620534,Avenida Insurgentes Sur,0.0451160253907963,0.0451160253907963,12,604800,0,327434.0658762432
74,19.41340963619379,-99.15727411984304,Calle Córdoba,0.0414310160041128,0.0414310160041128,25,302400,0,313218.4809910928
75,19.41722613158228,-99.15951765690971,Calle Orizaba,0.0421137264792523,0.0421137264792523,16,201600,0,135842.03613147623
76,19.40661525554458,-99.1583511441303,Calle Ures,0.0435005973444068,0.0435005973444068,34,453600,0,670883.6124843794
77,19.4183820187406,-99.15978518824318,Avenida Álvaro Obregón,0.0207765266881963,0.0207765266881963,19,453600,0,179060.417609551
78,19.405210415042447,-99.16754692116348,Calle Tuxpan,0.0319974415551292,0.0319974415551292,25,453600,0,362850.98723516514
79,19.41909317365685,-99.17089231220592,Calle Durango,0.0233562521907892,0.0233562521907892,19,302400,0,134195.68258739845
80,19.42328113911886,-99.15972061702446,Calle Córdoba,0.0471584634287482,0.0471584634287482,25,302400,1,356517.9835213364
81,19.403472004885085,-99.16522510017572,Calle Salina Cruz,0.0390363941569545,0.0390363941569545,25,453600,0,442672.70973986405
82,19.411789944044465,-99.16554609908223,Calle Chiapas,0.031219324905607,0.031219324905607,20,625632,0,390636.17358689435
83,19.419465904326987,-99.16966406963982,Calle Salamanca,0.0199635034549829,0.0199635034549829,29,453600,0,262607.90984822705
84,19.408294997488344,-99.1618212354695,Calle Tlaxcala,0.0306412834689931,0.0306412834689931,20,625632,0,383403.3491854618
85,19.402000238092448,-99.16673742468056,Calle Tuxpan,0.0310549587502888,0.0310549587502888,25,453600,1,352163.232228275
86,19.42350537662728,-99.15745050962252,Calle Puebla,0.0421325608109152,0.0421325608109152,21,366408,0,324191.85417372215
87,19.4031986080673,-99.16704251189373,Calle Tuxpan,0.0394296109338505,0.0394296109338505,25,453600,1,447131.78798986465
88,19.4049968492602,-99.1674910325632,Calle Tuxpan,0.0483815979424328,0.0483815979424328,25,453600,0,548647.3206671879
89,19.425503543329,-99.1548938491344,Avenida Chapultepec,0.035042571244968,0.035042571244968,17,302400,0,180146.8502561315
90,19.4211827898152,-99.16518705820538,Avenida Oaxaca,0.0235512185288502,0.0235512185288502,12,340200,0,96145.49452217805
91,19.41382557395757,-99.15516965601338,Calle Chiapas,0.0416252737836699,0.0416252737836699,20,625632,1,520842.0657564993
92,19.40025069469938,-99.1693407779588,Viaducto Miguel Alemán,0.0431444906618984,0.0431444906618984,25,453600,0,489258.52410592785
93,19.41079303721912,-99.16081610925274,Calle Tonalá,0.0373719853999134,0.0373719853999134,21,254016,0,199354.72711023243
94,19.40654246829868,-99.15833373483056,Calle Ures,0.0434901749059086,0.0434901749059086,34,453600,0,670722.8734688847
95,19.41965119227034,-99.1729965000445,Avenida Sonora,0.0356058360907024,0.0356058360907024,17,223524,1,135298.90140774878
96,19.411268559089574,-99.15803460555315,Calle Toluca,0.0363607422186447,0.0363607422186447,13,184296,0,87114.81152305547
97,19.40302812962493,-99.16058759583512,Viaducto Miguel Alemán,0.033868033459321,0.033868033459321,25,453600,0,384063.4994287001
98,19.42202587449658,-99.16441325232644,Avenida Oaxaca,0.0156342685146562,0.0156342685146562,12,340200,1,63825.33778423247
99,19.406047991149777,-99.16318047029618,Avenida Medellín,0.0229234201226432,0.0229234201226432,25,453600,1,259951.5841907739
100,19.41598365441266,-99.16384418752428,Calle Guanajuato,0.0165623693340608,0.0165623693340608,21,254016,0,88349.24298397655
101,19.403377494835823,-99.16522030401428,Calle Bajío,0.0393977923910944,0.0393977923910944,25,453600,0,446770.96571501053
102,19.408776761546918,-99.16203667058248,Calle Actopan,0.030740265761781,0.030740265761781,21,254016,1,163978.9063026358
103,19.419613950398293,-99.17610788101317,Calle Veracruz,0.0359911296843291,0.0359911296843291,21,352800,0,266651.0816052574
104,19.40697401217492,-99.16059957353625,Calle Linares,0.0495694907656932,0.0495694907656932,34,453600,0,764480.5143848268
105,19.416207965923565,-99.1577568783724,Calle Zacatecas,0.0287340796417241,0.0287340796417241,25,453600,1,325844.4631371513
106,19.40693111190737,-99.15781857265472,Calle Ixtlán,0.0334113167496484,0.0334113167496484,34,453600,1,515282.6914397775
107,19.421367181015547,-99.17300851844033,Avenida Chapultepec,0.04296994167725,0.04296994167725,17,302400,0,220899.8761744068
108,19.416107728604164,-99.15827789843424,Calle Zacatecas,0.0280481616406792,0.0280481616406792,25,453600,0,318066.1530053021
109,19.4188258500908,-99.15755809739883,Avenida Álvaro Obregón,0.0209884737168834,0.0209884737168834,19,453600,0,180887.0618815879
110,19.409446075332543,-99.16677620723182,Calle Campeche,0.0300071760636455,0.0300071760636455,20,625632,0,375468.9915010132
111,19.41962272031864,-99.16122380865082,Calle Colima,0.0254913440743506,0.0254913440743506,15,378000,0,144535.9209015679
112,19.411656723438423,-99.1596951850251,Calle Jalapa,0.051106747562423,0.051106747562423,19,239400,1,232464.15196243726
113,19.41305616004934,-99.1610245122906,Avenida Yucatán,0.0448327065317331,0.0448327065317331,25,302400,0,338935.26137990225
114,19.40468550452004,-99.16605884466463,Calle Tlacotalpan,0.0393145505727211,0.0393145505727211,20,625632,0,491928.818078253
115,19.416104949897605,-99.17114945108888,Calle Parque España,0.0475640586206553,0.0475640586206553,14,373548,0,248744.42557479962
116,19.422900141693265,-99.16558849034716,Avenida Monterrey,0.0446642559849551,0.0446642559849551,9,226800,0,91168.67931649035
117,19.42020155882628,-99.1732803292321,Avenida Sonora,0.0265153940587195,0.0265153940587195,17,223524,0,100756.05800688069
118,19.404202702648337,-99.16869352133618,,0.0486774728831313,0.0486774728831313,17,302400,0,250241.15259760138
119,19.40737962586799,-99.1572383261102,Calle Huatabampo,0.0367952420305357,0.0367952420305357,18,281568,0,186486.52874496975
120,19.41288809252114,-99.15992046087162,Calle Chiapas,0.0448067942220767,0.0448067942220767,20,625632,0,560651.2856549259
121,19.41365322743476,-99.15608726163197,Calle Chiapas,0.0488788267463059,0.0488788267463059,20,625632,1,611603.1626988971
122,19.409245915816346,-99.16197439747631,Avenida Monterrey,0.0308467760722693,0.0308467760722693,9,226800,0,62964.4393187161
123,19.404079798350047,-99.16267423978722,Avenida Medellín,0.0230428111311432,0.0230428111311432,25,453600,0,261305.4782271639
124,19.41609981758941,-99.15831948450632,Calle Zacatecas,0.0280185535283778,0.0280185535283778,25,453600,0,317730.3970118043
125,19.40260070524736,-99.16198430354544,Viaducto Miguel Alemán,0.033856549765819,0.033856549765819,25,453600,0,383933.27434438746
126,19.416923478026938,-99.16914832737336,Avenida Oaxaca,0.0452162042257898,0.0452162042257898,12,340200,0,184590.63213136428
127,19.421628331457452,-99.16005872588656,Calle Plaza Río de Janeiro,0.0470464127013049,0.0470464127013049,17,700980,0,560636.104381132
128,19.414121985479422,-99.1546782611744,Avenida Cuauhtémoc,0.0107940150354339,0.0107940150354339,37,453600,1,181158.11314269423
129,19.41997474510304,-99.17081958303828,Calle Sinaloa,0.0360479049087375,0.0360479049087375,17,453600,1,277972.6043322566
130,19.40594188591531,-99.15751462021971,Calle Tehuantepec,0.0335988851553017,0.0335988851553017,19,239400,1,152827.8890174053
131,19.416616181101624,-99.16713266220242,Avenida Yucatán,0.0278169632134852,0.0278169632134852,25,302400,0,210296.2418939481
132,19.42039286036915,-99.1659149150394,Avenida Oaxaca,0.0235652420476707,0.0235652420476707,12,340200,0,96202.74413541087
133,19.420210724072216,-99.1631652103264,Calle Tonalá,0.0314110949608431,0.0314110949608431,21,254016,0,167557.33464904394
134,19.405547458016773,-99.16202281447596,"Calle Quintana Roo, Calle Torreón",0.0522119916938655,0.0522119916938655,25,453600,1,592083.9858084348
135,19.408054609677425,-99.1602795907704,Calle Tepeji,0.0309977270687316,0.0309977270687316,21,254016,0,165352.29142090946
136,19.41332391089877,-99.15854689921004,Calle Orizaba,0.0362577986402935,0.0362577986402935,16,201600,0,116953.15529413072
137,19.41590376372493,-99.15478819026724,Avenida Querétaro,0.0413152289415359,0.0413152289415359,25,302400,0,312343.1307980114
138,19.402193852849603,-99.1661398533551,Calle Anahuac,0.0321407676624984,0.0321407676624984,25,453600,1,364476.30529273185
139,19.42049065502749,-99.15520369545742,Calle Morelia,0.0556275445052415,0.0556275445052415,27,453600,0,681281.6630645937
140,19.422928519212046,-99.160950288996,Calle Orizaba,0.054296247132052,0.054296247132052,16,201600,0,175137.97474914693
141,19.40207788250905,-99.16402791432182,Viaducto Miguel Alemán,0.0288153276921351,0.0288153276921351,25,453600,0,326765.816028812
142,19.4172350961796,-99.17178834775082,Calle Colima,0.0356958766686578,0.0356958766686578,15,378000,0,202395.62071128972
143,19.406744940519243,-99.15980983495014,Calle Tonalá,0.0303420076724791,0.0303420076724791,21,254016,0,161854.46383958147
144,19.40880277026903,-99.166106422708,Calle Cuyutlán,0.0298575067429382,0.0298575067429382,20,625632,0,373596.23317195824
145,19.413345743908103,-99.16303950081718,Avenida Monterrey,0.0172903830168006,0.0172903830168006,9,226800,0,35293.129813893385
146,19.403964970719347,-99.16657372345924,Calle Anahuac,0.0386620543337064,0.0386620543337064,25,453600,0,438427.69614423055
147,19.41870918855153,-99.17399142911827,Calle Acapulco,0.0358374812019701,0.0358374812019701,19,302400,0,205907.83199403938
148,19.4020714473559,-99.16947307152324,Calle Hermosillo,0.0188888556881379,0.0188888556881379,15,438984,0,124378.58138102292
149,19.406823054581743,-99.16387211989908,Calle Tepic,0.029666978236784,0.029666978236784,25,453600,0,336423.53320513054
150,19.406783373909388,-99.16055306717269,Calle Linares,0.0496135844808499,0.0496135844808499,34,453600,0,765160.5452974595
151,19.41468245214584,-99.16180052210888,Calle Tonalá,0.028412384605409,0.028412384605409,21,254016,0,151561.20604647903
152,19.41716007653535,-99.16240358017536,Calle Tonalá,0.0247757337463923,0.0247757337463923,21,254016,0,132162.08844979532
153,19.40076772646283,-99.1688559578535,Calle Huatusco,0.0354925730242174,0.0354925730242174,26,393120,0,362773.8479892889
154,19.418385335324405,-99.16459017809952,Avenida Insurgentes Sur,0.058542989832998,0.058542989832998,12,604800,0,424881.6030119663
155,19.418774575234035,-99.1662795111316,Avenida Medellín,0.028495475217065,0.028495475217065,25,453600,0,323138.6889615171
156,19.42171270240345,-99.1578447860991,Calle Durango,0.0404067018855894,0.0404067018855894,19,302400,1,232160.74635384243
157,19.401035945161745,-99.16981669065667,Calle Huatusco,0.0431725148121995,0.0431725148121995,26,393120,0,441271.45459726854
158,19.416939683600624,-99.15902668544098,Calle Guanajuato,0.0283479362955574,0.0283479362955574,21,254016,0,151217.41710709847
159,19.42220541334614,-99.15562797053312,Calle Morelia,0.042088893015787,0.042088893015787,27,453600,1,515471.09054294653
160,19.403457766948623,-99.16575919721996,Calle Tlacotalpan,0.0322555560601166,0.0322555560601166,20,625632,1,403602.1609800573
161,19.40527077988824,-99.16606945762038,Calle Quintana Roo,0.0392842104794664,0.0392842104794664,34,453600,1,605856.8076985226
162,19.404929609515264,-99.16611891700182,Calle Tlacotalpan,0.0393180331229354,0.0393180331229354,20,625632,0,491972.39397536643
163,19.409122590060296,-99.1574172974795,Calle Toluca,0.0367017876190221,0.0367017876190221,13,184296,0,87931.90446345885
164,19.41386685715127,-99.16520863791462,Avenida Querétaro,0.0218805576532526,0.0218805576532526,25,302400,0,165417.01585858964
165,19.412127249982355,-99.16642893674292,Avenida Insurgentes Sur,0.0459190654562153,0.0459190654562153,12,604800,0,333262.2094550281
166,19.40699820438204,-99.16341310883462,Avenida Medellín,0.0309275122997418,0.0309275122997418,25,453600,1,350717.98947907204
167,19.419925726628744,-99.17306663259656,Avenida Sonora,0.0265134027184833,0.0265134027184833,17,223524,0,100748.49109718643
168,19.41134104265317,-99.16252833534212,Calle Coahuila,0.0177588116264979,0.0177588116264979,21,254016,0,94731.46817644632
169,19.408018037290315,-99.16474905365077,Calle Minatitlán,0.0381590014008644,0.0381590014008644,34,453600,0,588503.3832046911
170,19.41228152597048,-99.1577386943673,Calle Coahuila,0.0405636701434221,0.0405636701434221,21,254016,1,216380.24593818164
171,19.42129760356305,-99.16358910336082,Avenida Insurgentes Sur,0.0138870434924024,0.0138870434924024,12,604800,0,100786.60685045966
172,19.421039923400656,-99.16850216379268,Calle Valladolid,0.0360830122258946,0.0360830122258946,17,302400,0,185495.54925087895
173,19.41687859021968,-99.15935380338416,Calle Guanajuato,0.0279690311651034,0.0279690311651034,21,254016,0,149196.20982913303
174,19.41923634989148,-99.15949470293776,Calle Tabasco,0.0396417433234278,0.0396417433234278,15,378000,0,224768.68464383562
175,19.40946445638766,-99.15504541004492,Avenida Cuauhtémoc,0.0260341131057927,0.0260341131057927,37,453600,0,436935.72707714
176,19.41970535454607,-99.15724446531526,Calle Tabasco,0.0409551523296452,0.0409551523296452,15,378000,0,232215.7137090883
177,19.40331361186684,-99.1646869698727,Calle Puerto México,0.0327742096102777,0.0327742096102777,39,226800,0,289894.43884482834
178,19.416232130102426,-99.17232734037604,Calle Veracruz,0.0516726827531283,0.0516726827531283,21,352800,0,382832.57198137697
179,19.41881509488294,-99.15652098369452,Avenida Álvaro Obregón,0.0244349430361203,0.0244349430361203,19,453600,0,210590.11306249918
180,19.41589223945098,-99.16535832562506,Avenida Insurgentes Sur,0.031509050841522,0.031509050841522,12,604800,0,228680.08738743007
181,19.418362046930515,-99.17423853312604,Calle Durango,0.0232285470623363,0.0232285470623363,19,302400,0,133461.94000135944
182,19.40348724605756,-99.15937489963048,,0.0507300699478106,0.0507300699478106,17,302400,0,260793.14358770472
183,19.42099598158258,-99.17389043078788,Avenida Sonora,0.0478604601972021,0.0478604601972021,17,223524,0,181865.34558702985
184,19.412401698899515,-99.16451364063036,Calle José Alvarado,0.0290145158112855,0.0290145158112855,21,254016,0,154773.17621470947
185,19.41551284122663,-99.15652938740376,Calle Mérida,0.0400590890435153,0.0400590890435153,15,197232,0,118514.01375345915
186,19.415937962817782,-99.16605911209663,Avenida Yucatán,0.0451850149584213,0.0451850149584213,25,302400,0,341598.7130856651
187,19.413111770238096,-99.1613664328627,Avenida Yucatán,0.0372117939400756,0.0372117939400756,25,302400,1,281321.1621869715
188,19.41517038249847,-99.15855336081336,Avenida Querétaro,0.0365415370766951,0.0365415370766951,25,302400,0,276254.02029981493
189,19.418822919179775,-99.16629172635844,Avenida Medellín,0.0284887282976374,0.0284887282976374,25,453600,1,323062.1788952081
190,19.41309560637488,-99.16475579156284,Calle San Luis Potosí,0.022056547480278,0.022056547480278,16,302400,0,106718.39932857708
191,19.40739892233778,-99.15677406912046,Calle Huatabampo,0.0489439644483955,0.0489439644483955,18,281568,1,248058.97527250485
192,19.40700586627296,-99.16046343035524,Cerrada Linares,0.0491323543475533,0.0491323543475533,34,453600,0,757738.8216897061
193,19.404659017236877,-99.16605232636202,Calle Tlacotalpan,0.0393061938269064,0.0393061938269064,20,625632,0,491824.2531263021
194,19.4173892184283,-99.16492736432797,Avenida Álvaro Obregón,0.0314512924621784,0.0314512924621784,19,453600,0,271059.81895603833
195,19.420867406421102,-99.16258213291802,Calle Pomona,0.0317387219552188,0.0317387219552188,17,700980,0,378219.5583748776
196,19.415074618828267,-99.15902962930132,Avenida Querétaro,0.0420181006087449,0.0420181006087449,25,302400,0,317656.8406021114
197,19.407392515620828,-99.15697178764766,Calle Huatabampo,0.0489378312122042,0.0489378312122042,18,281568,0,248027.89065764242
198,19.404765741877448,-99.16743449323278,Calle Tuxpan,0.0483747298617099,0.0483747298617099,25,453600,0,548569.4366317902
199,19.417893761364947,-99.16586721375997,Calle Tabasco,0.0437997560226729,0.0437997560226729,15,378000,0,248344.61664855535
200,19.41855828341996,-99.15985791938824,Calle Orizaba,0.0395540529584711,0.0395540529584711,16,201600,1,127585.55322284438
201,19.41360210388877,-99.16212752660914,Avenida Yucatán,0.0214813575280549,0.0214813575280549,25,302400,1,162399.06291209505
202,19.419563117632386,-99.1614924264136,Calle Colima,0.0255085840751802,0.0255085840751802,15,378000,0,144633.67170627174
203,19.4074369982928,-99.15606189890558,Calle Huatabampo,0.0490221759779468,0.0490221759779468,18,281568,0,248455.36882365344
204,19.4068364335394,-99.16659359314602,Calle Tlacotalpan,0.0385771386332328,0.0385771386332328,20,625632,0,482701.8479477341
205,19.416164191527614,-99.15449296071915,Avenida Cuauhtémoc,0.0117214116903484,0.0117214116903484,37,453600,1,196722.79668145525
206,19.41077702337645,-99.1654604192348,Calle Coahuila,0.0225583047586543,0.0225583047586543,21,254016,1,120333.57717306094
207,19.422887512461205,-99.16017235223076,Calle Puebla,0.0401592094942469,0.0401592094942469,21,366408,0,309007.7682797284
208,19.40746426578927,-99.15554560437585,Calle Huatabampo,0.0098226281205109,0.0098226281205109,18,281568,0,49783.27958344823
209,19.41984876361101,-99.1601975204564,Calle Colima,0.0254738295181878,0.0254738295181878,15,378000,0,144436.61336812485
210,19.41187100000376,-99.15931221823516,Calle Antonio M. Anza,0.0370416821979266,0.0370416821979266,25,302400,0,280035.1174163251
211,19.41980629026174,-99.15675759168718,Calle Tabasco,0.0409834576694807,0.0409834576694807,15,378000,0,232376.20498595558
212,19.4225530167234,-99.16085767387484,Calle Orizaba,0.0398322106857704,0.0398322106857704,16,201600,0,128482.778788021
213,19.41689047058984,-99.16267197076564,Calle Chihuahua,0.0278920807346519,0.0278920807346519,19,453600,0,240385.10860352396
214,19.4144150217912,-99.15625122979992,Calle Mérida,0.0415927268234137,0.0415927268234137,15,197232,1,123051.25045253297
215,19.41689457913721,-99.15813870708206,Calle Córdoba,0.028334892133214,0.028334892133214,25,302400,0,214211.78452709783
216,19.401255707861058,-99.16655466397825,Calle Tuxpan,0.031061203235964,0.031061203235964,25,453600,1,352234.0446958318
217,19.40128729292039,-99.16803591271912,Calle Chilpancingo,0.0426724868505918,0.0426724868505918,23,673092,1,660617.7189424863
218,19.418645833314088,-99.16227488445564,Calle Tabasco,0.0397667320739881,0.0397667320739881,15,378000,0,225477.37085951254
219,19.4186098770204,-99.1644236816286,Avenida Monterrey,0.0465206116363741,0.0465206116363741,9,226800,1,94957.87247216681
220,19.421366265401065,-99.16850075103744,Calle Puebla,0.039991826399623,0.039991826399623,21,366408,0,307719.82767609437
221,19.41000493606324,-99.16382673583352,Calle Campeche,0.0375578365574693,0.0375578365574693,20,625632,0,469947.68802245264
222,19.4132267833495,-99.16409298099798,Calle San Luis Potosí,0.0220918586936369,0.0220918586936369,16,302400,0,106889.24910329278
223,19.40333761177408,-99.16572998316823,Calle Tlacotalpan,0.0322536987315135,0.0322536987315135,20,625632,0,403578.9208958851
224,19.41095278783861,-99.16241641330924,Avenida Monterrey,0.029246207973577,0.029246207973577,9,226800,1,59697.35971566537
225,19.419675788142712,-99.16598809394038,Plaza de Madrid,0.0285596204098375,0.0285596204098375,12,340200,0,116591.79436112061
